Parameters: 
delta_t : 0.000001 
equillibrium_threshold : 0.000010 
max_cycles : 90000000.000000 
sample_frequency : 100000.000000 
Run Time : 4560.008368 

DATA START
t                       |A                       |B                       |P                       |Q                       |X                       |Y                       |Z                       |
5.8199999999999996e+01  |5.9384024473718322e-02  |5.8172900110141992e-02  |1.6182120002680633e-03  |7.2041952773334132e-04  |4.9803397184303765e-11  |2.0910234860605542e-04  |1.3540333237524891e-07  |
5.8299999999999997e+01  |5.9382373700657749e-02  |5.8172897792551428e-02  |1.6215158641294410e-03  |7.2041952774418334e-04  |4.9803121983237021e-11  |2.0581148220030285e-04  |1.2472363658329039e-07  |
5.8399999999999999e+01  |5.9380748955438593e-02  |5.8172895474960865e-02  |1.6247676722964022e-03  |7.2041952775502537e-04  |4.9802886602764325e-11  |2.0257165518042854e-04  |1.1506023732163989e-07  |
5.8500000000000000e+01  |5.9379149832658344e-02  |5.8172893157370301e-02  |1.6279682355754216e-03  |7.2041952776586739e-04  |4.9802690977800987e-11  |1.9938215345356318e-04  |1.0631642290448853e-07  |
5.8599999999999994e+01  |5.9377575932664579e-02  |5.8172890839779737e-02  |1.6311183532725811e-03  |7.2041952777670941e-04  |4.9802535053574196e-11  |1.9624226522379348e-04  |9.8404684981486171e-08  |
5.8699999999999996e+01  |5.9376026861531796e-02  |5.8172888522189173e-02  |1.6342188132418844e-03  |7.2041952778755143e-04  |4.9802418785623264e-11  |1.9315128181979021e-04  |9.1245842724600758e-08  |
5.8799999999999997e+01  |5.9374502231028935e-02  |5.8172886204598609e-02  |1.6372703919457173e-03  |7.2041952779839345e-04  |4.9802342139797382e-11  |1.9010849842678287e-04  |8.4768250359690426e-08  |
5.8899999999999999e+01  |5.9373001658586645e-02  |5.8172883887008045e-02  |1.6402738545261235e-03  |7.2041952780923547e-04  |4.9802305092257862e-11  |1.8711321473233042e-04  |7.8907080111419156e-08  |
5.9000000000000000e+01  |5.9371524767254345e-02  |5.8172881569417481e-02  |1.6432299548856909e-03  |7.2041952782007750e-04  |4.9802307629476594e-11  |1.8416473549432447e-04  |7.3603673385053350e-08  |
5.9099999999999994e+01  |5.9370071185658152e-02  |5.8172879251826917e-02  |1.6461394357765626e-03  |7.2041952783091952e-04  |4.9802349748239591e-11  |1.8126237103893126e-04  |6.8804953691471814e-08  |
5.9199999999999996e+01  |5.9368640547947292e-02  |5.8172876934236353e-02  |1.6490030288969677e-03  |7.2041952784176154e-04  |4.9802431455645163e-11  |1.7840543769533429e-04  |6.4462895439785292e-08  |
5.9299999999999997e+01  |5.9367232493750186e-02  |5.8172874616645789e-02  |1.6518214549940237e-03  |7.2041952785260356e-04  |4.9802552769114296e-11  |1.7559325817364125e-04  |6.0534043281065836e-08  |
5.9399999999999999e+01  |5.9365846668116312e-02  |5.8172872299055225e-02  |1.6545954239718934e-03  |7.2041952786344558e-04  |4.9802713716392921e-11  |1.7282516189155039e-04  |5.6979077192545979e-08  |
5.9500000000000000e+01  |5.9364482721458896e-02  |5.8172869981464662e-02  |1.6573256350047370e-03  |7.2041952787428760e-04  |4.9802914335558754e-11  |1.7010048525492100e-04  |5.3762418949595451e-08  |
5.9599999999999994e+01  |5.9363140309498554e-02  |5.8172867663874098e-02  |1.6600127766538328e-03  |7.2041952788512963e-04  |4.9803154675032530e-11  |1.6741857189689387e-04  |5.0851876046829300e-08  |
5.9699999999999996e+01  |5.9361819093201630e-02  |5.8172865346283534e-02  |1.6626575269877003e-03  |7.2041952789597165e-04  |4.9803434793588256e-11  |1.6477877287974076e-04  |4.8218319504626272e-08  |
5.9799999999999997e+01  |5.9360518738719920e-02  |5.8172863028692970e-02  |1.6652605537054541e-03  |7.2041952790681367e-04  |4.9803754760368066e-11  |1.6218044686321285e-04  |4.5835392336431473e-08  |
5.9899999999999999e+01  |5.9359238917326348e-02  |5.8172860711102406e-02  |1.6678225142621910e-03  |7.2041952791765569e-04  |4.9804114654896994e-11  |1.5962296024283118e-04  |4.3679245759069673e-08  |
6.0000000000000000e+01  |5.9357979305352762e-02  |5.8172858393511842e-02  |1.6703440559964599e-03  |7.2041952792849771e-04  |4.9804514567102685e-11  |1.5710568726118944e-04  |4.1728300505986008e-08  |
6.0099999999999994e+01  |5.9356739584124241e-02  |5.8172856075921278e-02  |1.6728258162590339e-03  |7.2041952793933973e-04  |4.9804954597335337e-11  |1.5462801009507712e-04  |3.9963030854541479e-08  |
6.0199999999999996e+01  |5.9355519439896233e-02  |5.8172853758330714e-02  |1.6752684225430020e-03  |7.2041952795018176e-04  |4.9805434856393079e-11  |1.5218931892095529e-04  |3.8365769205838651e-08  |
6.0299999999999997e+01  |5.9354318563786090e-02  |5.8172851440740150e-02  |1.6776724926142164e-03  |7.2041952796102378e-04  |4.9805955465545571e-11  |1.4978901196102223e-04  |3.6920529261250169e-08  |
6.0399999999999999e+01  |5.9353136651709791e-02  |5.8172849123149586e-02  |1.6800386346428984e-03  |7.2041952797186580e-04  |4.9806516556564965e-11  |1.4742649551198255e-04  |3.5612846025933535e-08  |
6.0500000000000000e+01  |5.9351973404315382e-02  |5.8172846805559023e-02  |1.6823674473348935e-03  |7.2041952798270782e-04  |4.9807118271756895e-11  |1.4510118395832491e-04  |3.4429631038029003e-08  |
6.0599999999999994e+01  |5.9350828526916706e-02  |5.8172844487275048e-02  |1.6846595200632679e-03  |7.2041952799354984e-04  |4.9807760763993436e-11  |1.4281249977184915e-04  |3.3359041374621124e-08  |
6.0699999999999996e+01  |5.9349701729429868e-02  |5.8172842168990595e-02  |1.6869154329994898e-03  |7.2041952800439187e-04  |4.9808444196755785e-11  |1.4055987349888564e-04  |3.2390361123460955e-08  |
6.0799999999999997e+01  |5.9348592726304945e-02  |5.8172839850706141e-02  |1.6891357572443922e-03  |7.2041952801523389e-04  |4.9809168744168758e-11  |1.3834274373664845e-04  |3.1513894134157253e-08  |
6.0899999999999999e+01  |5.9347501236461139e-02  |5.8172837532421688e-02  |1.6913210549585247e-03  |7.2041952802607591e-04  |4.9809934591045390e-11  |1.3616055709988413e-04  |3.0720866975411747e-08  |
6.1000000000000000e+01  |5.9346426983227583e-02  |5.8172835214137235e-02  |1.6934718794920213e-03  |7.2041952803691793e-04  |4.9810741932937975e-11  |1.3401276817900649e-04  |3.0003341127125650e-08  |
6.1099999999999994e+01  |5.9345369694269311e-02  |5.8172832895852782e-02  |1.6955887755131878e-03  |7.2041952804775995e-04  |4.9811590976179345e-11  |1.3189883949065443e-04  |2.9354133528531981e-08  |
6.1199999999999996e+01  |5.9344329101530091e-02  |5.8172830577568328e-02  |1.6976722791366789e-03  |7.2041952805860197e-04  |4.9812481937940715e-11  |1.2981824142160222e-04  |2.8766744687179556e-08  |
6.1299999999999997e+01  |5.9343304941166942e-02  |5.8172828259283875e-02  |1.6997229180504936e-03  |7.2041952806944400e-04  |4.9813415046285512e-11  |1.2777045216687713e-04  |2.8235293629256259e-08  |
6.1399999999999999e+01  |5.9342296953487000e-02  |5.8172825940999422e-02  |1.7017412116414950e-03  |7.2041952808028602e-04  |4.9814390540227601e-11  |1.2575495766273612e-04  |2.7754459040215244e-08  |
6.1500000000000000e+01  |5.9341304882886428e-02  |5.8172823622714968e-02  |1.7037276711205941e-03  |7.2041952809112804e-04  |4.9815408669793908e-11  |1.2377125151525348e-04  |2.7319426006614720e-08  |
6.1599999999999994e+01  |5.9340328477786981e-02  |5.8172821304430515e-02  |1.7056827996458231e-03  |7.2041952810197006e-04  |4.9816469696087710e-11  |1.2181883492506599e-04  |2.6925837826147146e-08  |
6.1699999999999996e+01  |5.9339367490575334e-02  |5.8172818986146062e-02  |1.7076070924446319e-03  |7.2041952811281208e-04  |4.9817573891356920e-11  |1.1989721660879463e-04  |2.6569752403556304e-08  |
6.1799999999999997e+01  |5.9338421677544516e-02  |5.8172816667861608e-02  |1.7095010369347990e-03  |7.2041952812365410e-04  |4.9818721539066717e-11  |1.1800591271769094e-04  |2.6247602796037259e-08  |
6.1899999999999999e+01  |5.9337490798831133e-02  |5.8172814349577155e-02  |1.7113651128436921e-03  |7.2041952813449613e-04  |4.9819912933971268e-11  |1.1614444675389517e-04  |2.5956161513239983e-08  |
6.2000000000000000e+01  |5.9336574618359429e-02  |5.8172812031292702e-02  |1.7131997923263572e-03  |7.2041952814533815e-04  |4.9821148382193967e-11  |1.1431234948468080e-04  |2.5692508214586456e-08  |
6.2099999999999994e+01  |5.9335672903780258e-02  |5.8172809712811066e-02  |1.7150055400822789e-03  |7.2041952815618017e-04  |4.9822428201305474e-11  |1.1250915885509274e-04  |2.5454000480590676e-08  |
6.2199999999999996e+01  |5.9334785426415189e-02  |5.8172807393832723e-02  |1.7167828134703180e-03  |7.2041952816702219e-04  |4.9823752720409525e-11  |1.1073441989924215e-04  |2.5238247365656242e-08  |
6.2299999999999997e+01  |5.9333911961198395e-02  |5.8172805074854381e-02  |1.7185320626225886e-03  |7.2041952817786421e-04  |4.9825122280231265e-11  |1.0898768465056217e-04  |2.5043085467696983e-08  |
6.2399999999999999e+01  |5.9333052286624006e-02  |5.8172802755876038e-02  |1.7202537305564586e-03  |7.2041952818870623e-04  |4.9826537233208227e-11  |1.0726851205128168e-04  |2.4866557275012991e-08  |
6.2500000000000000e+01  |5.9332206184685467e-02  |5.8172800436897695e-02  |1.7219482532853335e-03  |7.2041952819954826e-04  |4.9827997943581085e-11  |1.0557646786131475e-04  |2.4706891573735119e-08  |
6.2599999999999994e+01  |5.9331373440824578e-02  |5.8172798117919353e-02  |1.7236160599278594e-03  |7.2041952821039028e-04  |4.9829504787494343e-11  |1.0391112456681934e-04  |2.4562485719756295e-08  |
6.2699999999999996e+01  |5.9330553843876636e-02  |5.8172795798941010e-02  |1.7252575728155552e-03  |7.2041952822123230e-04  |4.9831058153096572e-11  |1.0227206128853462e-04  |2.4431889597721430e-08  |
6.2799999999999997e+01  |5.9329747186017412e-02  |5.8172793479962667e-02  |1.7268732075990413e-03  |7.2041952823207432e-04  |4.9832658440644909e-11  |1.0065886369012762e-04  |2.4313791106525260e-08  |
6.2899999999999999e+01  |5.9328953262711120e-02  |5.8172791160984325e-02  |1.7284633733526721e-03  |7.2041952824291634e-04  |4.9834306062613399e-11  |9.9071123886651575e-05  |2.4207003026049867e-08  |
6.3000000000000000e+01  |5.9328171872657771e-02  |5.8172788842005982e-02  |1.7300284726777541e-03  |7.2041952825375836e-04  |4.9836001443803690e-11  |9.7508440353240121e-05  |2.4110451133708416e-08  |
6.3099999999999994e+01  |5.9327402817743756e-02  |5.8172786522729385e-02  |1.7315689018041753e-03  |7.2041952826460039e-04  |4.9837745021460467e-11  |9.5970417834182771e-05  |2.4023163451846571e-08  |
6.3199999999999996e+01  |5.9326645902990464e-02  |5.8172784203057153e-02  |1.7330850506907189e-03  |7.2041952827544241e-04  |4.9839537245390499e-11  |9.4456667252446863e-05  |2.3944260518387574e-08  |
6.3299999999999997e+01  |5.9325900936506450e-02  |5.8172781883384921e-02  |1.7345773031236487e-03  |7.2041952828628443e-04  |4.9841378578087055e-11  |9.2966805619751293e-05  |2.3872946583396273e-08  |
6.3399999999999999e+01  |5.9325167729436877e-02  |5.8172779563712688e-02  |1.7360460368141372e-03  |7.2041952829712645e-04  |4.9843269494851999e-11  |9.1500455947266082e-05  |2.3808501643366633e-08  |
6.3500000000000000e+01  |5.9324446095917631e-02  |5.8172777244040456e-02  |1.7374916234939434e-03  |7.2041952830796847e-04  |4.9845210483928300e-11  |9.0057247157012706e-05  |2.3750274233557962e-08  |
6.3599999999999994e+01  |5.9323735853025437e-02  |5.8172774924368224e-02  |1.7389144290098173e-03  |7.2041952831881050e-04  |4.9847202046631326e-11  |8.8636813994008926e-05  |2.3697674906242536e-08  |
6.3699999999999996e+01  |5.9323036820734858e-02  |5.8172772604695992e-02  |1.7403148134165145e-03  |7.2041952832965252e-04  |4.9849244697489004e-11  |8.7238796939221870e-05  |2.3650170329585454e-08  |
6.3799999999999997e+01  |5.9322348821869882e-02  |5.8172770285023760e-02  |1.7416931310682551e-03  |7.2041952834049454e-04  |4.9851338964380845e-11  |8.5862842123369897e-05  |2.3607277948096706e-08  |
6.3899999999999999e+01  |5.9321671682059554e-02  |5.8172767964845551e-02  |1.7430497307088541e-03  |7.2041952835133656e-04  |4.9853485388682072e-11  |8.4508601241614788e-05  |2.3568561151208176e-08  |
6.4000000000000000e+01  |5.9321005229694329e-02  |5.8172765644479429e-02  |1.7443849555606294e-03  |7.2041952836217858e-04  |4.9855684525417111e-11  |8.3175731469183810e-05  |2.3533624901632767e-08  |
6.4099999999999994e+01  |5.9320349295881272e-02  |5.8172763324113308e-02  |1.7456991434116043e-03  |7.2041952837302060e-04  |4.9857936943408956e-11  |8.1863895377921612e-05  |2.3502111779775835e-08  |
6.4200000000000003e+01  |5.9319703714401616e-02  |5.8172761003747187e-02  |1.7469926267016879e-03  |7.2041952838386263e-04  |4.9860243225436451e-11  |8.0572760853826883e-05  |2.3473698404536942e-08  |
6.4299999999999997e+01  |5.9319068321668243e-02  |5.8172758683381065e-02  |1.7482657326072159e-03  |7.2041952839470465e-04  |4.9862603968395840e-11  |7.9302001015583838e-05  |2.3448092194736556e-08  |
6.4399999999999991e+01  |5.9318442956683724e-02  |5.8172756363014944e-02  |1.7495187831245988e-03  |7.2041952840554667e-04  |4.9865019783465751e-11  |7.8051294134093548e-05  |2.3425028438745129e-08  |
6.4500000000000000e+01  |5.9317827461001643e-02  |5.8172754042466933e-02  |1.7507520951521823e-03  |7.2041952841638869e-04  |4.9867491296278115e-11  |7.6820323553033920e-05  |2.3404267642976574e-08  |
6.4599999999999994e+01  |5.9317221678681892e-02  |5.8172751721406922e-02  |1.7519659805712885e-03  |7.2041952842723071e-04  |4.9870019147088270e-11  |7.5608777610436693e-05  |2.3385593132702595e-08  |
6.4700000000000003e+01  |5.9316625456254019e-02  |5.8172749400346911e-02  |1.7531607463255395e-03  |7.2041952843807273e-04  |4.9872603990958957e-11  |7.4416349561306618e-05  |2.3368808881229799e-08  |
6.4799999999999997e+01  |5.9316038642676948e-02  |5.8172747079286900e-02  |1.7543366944993014e-03  |7.2041952844891476e-04  |4.9875246497937282e-11  |7.3242737501285208e-05  |2.3353737545635497e-08  |
6.4899999999999991e+01  |5.9315461089301351e-02  |5.8172744758226889e-02  |1.7554941223947378e-03  |7.2041952845975678e-04  |4.9877947353244046e-11  |7.2087644291348710e-05  |2.3340218689428196e-08  |
6.5000000000000000e+01  |5.9314892649830288e-02  |5.8172742437166879e-02  |1.7566333226076726e-03  |7.2041952847059880e-04  |4.9880707257463792e-11  |7.0950777483559091e-05  |2.3328107174366146e-08  |
6.5099999999999994e+01  |5.9314333180283479e-02  |5.8172740115673617e-02  |1.7577545831022198e-03  |7.2041952848144082e-04  |4.9883526926740549e-11  |6.9831849247844061e-05  |2.3317271705315577e-08  |
6.5200000000000003e+01  |5.9313782538959012e-02  |5.8172737793919717e-02  |1.7588581872843233e-03  |7.2041952849228284e-04  |4.9886407092980712e-11  |6.8730576299825895e-05  |2.3307593513588566e-08  |
6.5299999999999997e+01  |5.9313240586398121e-02  |5.8172735472165817e-02  |1.7599444140741405e-03  |7.2041952850312486e-04  |4.9889348504057350e-11  |6.7646679829684012e-05  |2.3298965165625637e-08  |
6.5399999999999991e+01  |5.9312707185350040e-02  |5.8172733150411916e-02  |1.7610135379769703e-03  |7.2041952851396689e-04  |4.9892351924019237e-11  |6.6579885432042113e-05  |2.3291289485014248e-08  |
6.5500000000000000e+01  |5.9312182200735530e-02  |5.8172730828658016e-02  |1.7620658291536608e-03  |7.2041952852480891e-04  |4.9895418133305573e-11  |6.5529923036886401e-05  |2.3284478577109440e-08  |
6.5599999999999994e+01  |5.9311665499613531e-02  |5.8172728506491578e-02  |1.7631015534894006e-03  |7.2041952853565093e-04  |4.9898547928964940e-11  |6.4496526841498745e-05  |2.3278452946482669e-08  |
6.5700000000000003e+01  |5.9311156951146637e-02  |5.8172726184043788e-02  |1.7641209726615406e-03  |7.2041952854649295e-04  |4.9901742124883452e-11  |6.3479435243389337e-05  |2.3273140698362298e-08  |
6.5799999999999997e+01  |5.9310656426568624e-02  |5.8172723861595999e-02  |1.7651243442064056e-03  |7.2041952855733497e-04  |4.9905001552013814e-11  |6.2478390774240055e-05  |2.3268476816114792e-08  |
6.5899999999999991e+01  |5.9310163799150183e-02  |5.8172721539148209e-02  |1.7661119215850796e-03  |7.2041952856817700e-04  |4.9908327058607591e-11  |6.1493140034847354e-05  |2.3264402507452765e-08  |
6.6000000000000000e+01  |5.9309678944168213e-02  |5.8172719216675939e-02  |1.7670839542480220e-03  |7.2041952857901902e-04  |4.9911719510457966e-11  |6.0523433631011676e-05  |2.3260864612877140e-08  |
6.6099999999999994e+01  |5.9309201738871498e-02  |5.8172716893534260e-02  |1.7680406876986895e-03  |7.2041952858986104e-04  |4.9915179791140576e-11  |5.9569026110439323e-05  |2.3257815070414947e-08  |
6.6200000000000003e+01  |5.9308732062452560e-02  |5.8172714570392581e-02  |1.7689823635562813e-03  |7.2041952860070306e-04  |4.9918708802275501e-11  |5.8629675900582387e-05  |2.3255210431333260e-08  |
6.6299999999999997e+01  |5.9308269796014682e-02  |5.8172712247250902e-02  |1.7699092196172782e-03  |7.2041952861154508e-04  |4.9922307463773862e-11  |5.7705145247431687e-05  |2.3253011421948288e-08  |
6.6399999999999991e+01  |5.9307814822542243e-02  |5.8172709924109223e-02  |1.7708214899162399e-03  |7.2041952862238710e-04  |4.9925976714103348e-11  |5.6795200155247547e-05  |2.3251182547120854e-08  |
6.6500000000000000e+01  |5.9307367026870922e-02  |5.8172707600374726e-02  |1.7717194047852838e-03  |7.2041952863322913e-04  |4.9929717510553523e-11  |5.5899610327221184e-05  |2.3249691731494051e-08  |
6.6599999999999994e+01  |5.9306926295658119e-02  |5.8172705276539158e-02  |1.7726031909130573e-03  |7.2041952864407115e-04  |4.9933530829516969e-11  |5.5018149107054680e-05  |2.3248509994906822e-08  |
6.6700000000000003e+01  |5.9306492517353926e-02  |5.8172702952703589e-02  |1.7734730714024781e-03  |7.2041952865491317e-04  |4.9937417666762387e-11  |5.4150593421434897e-05  |2.3247611158716364e-08  |
6.6799999999999997e+01  |5.9306065582173259e-02  |5.8172700628868021e-02  |1.7743292658275714e-03  |7.2041952866575519e-04  |4.9941379037721994e-11  |5.3296723723412606e-05  |2.3246971580050373e-08  |
6.6899999999999991e+01  |5.9305645382067070e-02  |5.8172698304348264e-02  |1.7751719902895191e-03  |7.2041952867659721e-04  |4.9945415977780012e-11  |5.2456323936650176e-05  |2.3246569911358818e-08  |
6.7000000000000000e+01  |5.9305231810695337e-02  |5.8172695979818806e-02  |1.7760014574717152e-03  |7.2041952868743923e-04  |4.9949529542580831e-11  |5.1629181400542458e-05  |2.3246386882889671e-08  |
6.7099999999999994e+01  |5.9304824763400335e-02  |5.8172693655289348e-02  |1.7768178766939863e-03  |7.2041952869828126e-04  |4.9953720808324360e-11  |5.0815086816204034e-05  |2.3246405105876242e-08  |
6.7200000000000003e+01  |5.9304424137178777e-02  |5.8172691330495137e-02  |1.7776214539661243e-03  |7.2041952870912328e-04  |4.9957990872077680e-11  |5.0013834193280821e-05  |2.3246608894441084e-08  |
6.7299999999999997e+01  |5.9304029830656427e-02  |5.8172689005271790e-02  |1.7784123920400836e-03  |7.2041952871996530e-04  |4.9962340852095184e-11  |4.9225220797612951e-05  |2.3246984104458963e-08  |
