Parameters: 
delta_t : 0.000000 
equillibrium_threshold : 0.000010 
max_cycles : 1000000.000000 
log_frequency : 100000.000000 
sample_frequency : 10.000000 
urea_min : 0.000000 
urea_max : 8.000000 
urea_steps : 4.000000 
Run Time : 4.391279 

DATA START
t                       |D                       |I                       |N                       |
6.0850000000000001e-03  |2.8755621629857803e-05  |1.2110938627105845e+01  |9.8788903261726659e+02  |
6.0859999999999994e-03  |2.8734638678920480e-05  |1.2102101307258872e+01  |9.8789786995809652e+02  |
6.0869999999999995e-03  |2.8713671040485888e-05  |1.2093270436527886e+01  |9.8790670084979524e+02  |
6.0879999999999997e-03  |2.8692718703379581e-05  |1.2084446010206582e+01  |9.8791552529706894e+02  |
6.0889999999999998e-03  |2.8671781656435278e-05  |1.2075628023592090e+01  |9.8792434330462049e+02  |
6.0899999999999999e-03  |2.8650859888494829e-05  |1.2066816471984978e+01  |9.8793315487714915e+02  |
6.0910000000000001e-03  |2.8629953388408256e-05  |1.2058011350689236e+01  |9.8794196001935143e+02  |
6.0919999999999993e-03  |2.8609062145033701e-05  |1.2049212655012290e+01  |9.8795075873591975e+02  |
6.0929999999999995e-03  |2.8588186147237433e-05  |1.2040420380264980e+01  |9.8795955103154301e+02  |
6.0939999999999996e-03  |2.8567325383893850e-05  |1.2031634521761575e+01  |9.8796833691090717e+02  |
6.0949999999999997e-03  |2.8546479843885465e-05  |1.2022855074819759e+01  |9.8797711637869429e+02  |
6.0959999999999999e-03  |2.8525649516102912e-05  |1.2014082034760637e+01  |9.8798588943958362e+02  |
6.0970000000000000e-03  |2.8504834389444924e-05  |1.2005315396908729e+01  |9.8799465609825063e+02  |
6.0980000000000001e-03  |2.8484034452818342e-05  |1.1996555156591970e+01  |9.8800341635936718e+02  |
6.0989999999999994e-03  |2.8463249695138103e-05  |1.1987801309141689e+01  |9.8801217022760227e+02  |
6.0999999999999995e-03  |2.8442480105327232e-05  |1.1979053849892637e+01  |9.8802091770762092e+02  |
6.1009999999999997e-03  |2.8421725672316824e-05  |1.1970312774182968e+01  |9.8802965880408499e+02  |
6.1019999999999998e-03  |2.8400986385046077e-05  |1.1961578077354231e+01  |9.8803839352165312e+02  |
6.1029999999999999e-03  |2.8380262232462239e-05  |1.1952849754751380e+01  |9.8804712186498023e+02  |
6.1040000000000001e-03  |2.8359553203520635e-05  |1.1944127801722763e+01  |9.8805584383871781e+02  |
6.1049999999999993e-03  |2.8338859287184652e-05  |1.1935412213620125e+01  |9.8806455944751440e+02  |
6.1059999999999994e-03  |2.8318180472425719e-05  |1.1926702985798604e+01  |9.8807326869601479e+02  |
6.1069999999999996e-03  |2.8297516748223320e-05  |1.1918000113616726e+01  |9.8808197158886037e+02  |
6.1079999999999997e-03  |2.8276868103564990e-05  |1.1909303592436405e+01  |9.8809066813068932e+02  |
6.1089999999999998e-03  |2.8256234527446287e-05  |1.1900613417622933e+01  |9.8809935832613621e+02  |
6.1100000000000000e-03  |2.8235616008870798e-05  |1.1891929584544991e+01  |9.8810804217983264e+02  |
6.1110000000000001e-03  |2.8215012536850142e-05  |1.1883252088574643e+01  |9.8811671969640645e+02  |
6.1119999999999994e-03  |2.8194424100403966e-05  |1.1874580925087328e+01  |9.8812539088048220e+02  |
6.1129999999999995e-03  |2.8173850688559921e-05  |1.1865916089461852e+01  |9.8813405573668092e+02  |
6.1139999999999996e-03  |2.8153292290353657e-05  |1.1857257577080404e+01  |9.8814271426962080e+02  |
6.1149999999999998e-03  |2.8132748894828828e-05  |1.1848605383328536e+01  |9.8815136648391626e+02  |
6.1159999999999999e-03  |2.8112220491037105e-05  |1.1839959503595168e+01  |9.8816001238417800e+02  |
6.1170000000000000e-03  |2.8091707068038118e-05  |1.1831319933272589e+01  |9.8816865197501409e+02  |
6.1179999999999993e-03  |2.8071208614899501e-05  |1.1822686667756447e+01  |9.8817728526102883e+02  |
6.1189999999999994e-03  |2.8050725120696856e-05  |1.1814059702445748e+01  |9.8818591224682302e+02  |
6.1199999999999996e-03  |2.8030256574513772e-05  |1.1805439032742866e+01  |9.8819453293699451e+02  |
6.1209999999999997e-03  |2.8009802965441773e-05  |1.1796824654053520e+01  |9.8820314733613748e+02  |
6.1219999999999998e-03  |2.7989364282580374e-05  |1.1788216561786779e+01  |9.8821175544884295e+02  |
6.1230000000000000e-03  |2.7968940515037037e-05  |1.1779614751355073e+01  |9.8822035727969831e+02  |
6.1240000000000001e-03  |2.7948531651927175e-05  |1.1771019218174176e+01  |9.8822895283328808e+02  |
6.1249999999999994e-03  |2.7928137682374132e-05  |1.1762429957663205e+01  |9.8823754211419305e+02  |
6.1259999999999995e-03  |2.7907758595509196e-05  |1.1753846965244620e+01  |9.8824612512699059e+02  |
6.1269999999999996e-03  |2.7887394380471594e-05  |1.1745270236344222e+01  |9.8825470187625524e+02  |
6.1279999999999998e-03  |2.7867045026408464e-05  |1.1736699766391153e+01  |9.8826327236655743e+02  |
6.1289999999999999e-03  |2.7846710522474878e-05  |1.1728135550817886e+01  |9.8827183660246544e+02  |
6.1300000000000000e-03  |2.7826390857833818e-05  |1.1719577585060225e+01  |9.8828039458854266e+02  |
6.1309999999999993e-03  |2.7806086021656176e-05  |1.1711025864557319e+01  |9.8828894632935067e+02  |
6.1319999999999994e-03  |2.7785796003120727e-05  |1.1702480384751631e+01  |9.8829749182944624e+02  |
6.1329999999999996e-03  |2.7765520791414174e-05  |1.1693941141088954e+01  |9.8830603109338426e+02  |
6.1339999999999997e-03  |2.7745260375731097e-05  |1.1685408129018406e+01  |9.8831456412571526e+02  |
6.1349999999999998e-03  |2.7725014745273954e-05  |1.1676881343992420e+01  |9.8832309093098672e+02  |
6.1360000000000000e-03  |2.7704783889253087e-05  |1.1668360781466756e+01  |9.8833161151374316e+02  |
6.1370000000000001e-03  |2.7684567796886729e-05  |1.1659846436900489e+01  |9.8834012587852555e+02  |
6.1379999999999994e-03  |2.7664366457400949e-05  |1.1651338305756004e+01  |9.8834863402987150e+02  |
6.1389999999999995e-03  |2.7644179860029710e-05  |1.1642836383499002e+01  |9.8835713597231518e+02  |
6.1399999999999996e-03  |2.7624007994014808e-05  |1.1634340665598485e+01  |9.8836563171038779e+02  |
6.1409999999999998e-03  |2.7603850848605906e-05  |1.1625851147526770e+01  |9.8837412124861669e+02  |
6.1419999999999999e-03  |2.7583708413060499e-05  |1.1617367824759469e+01  |9.8838260459152650e+02  |
6.1430000000000000e-03  |2.7563580676643935e-05  |1.1608890692775510e+01  |9.8839108174363821e+02  |
6.1440000000000002e-03  |2.7543467628629382e-05  |1.1600419747057105e+01  |9.8839955270946962e+02  |
6.1449999999999994e-03  |2.7523369258297842e-05  |1.1591954983089767e+01  |9.8840801749353523e+02  |
6.1459999999999996e-03  |2.7503285554938149e-05  |1.1583496396362312e+01  |9.8841647610034636e+02  |
6.1469999999999997e-03  |2.7483216507846940e-05  |1.1575043982366841e+01  |9.8842492853441092e+02  |
6.1479999999999998e-03  |2.7463162106328663e-05  |1.1566597736598743e+01  |9.8843337480023342e+02  |
6.1490000000000000e-03  |2.7443122339695579e-05  |1.1558157654556698e+01  |9.8844181490231506e+02  |
6.1500000000000001e-03  |2.7423097197267739e-05  |1.1549723731742672e+01  |9.8845024884515431e+02  |
6.1509999999999994e-03  |2.7403086668373004e-05  |1.1541295963661907e+01  |9.8845867663324532e+02  |
6.1519999999999995e-03  |2.7383090742347012e-05  |1.1532874345822933e+01  |9.8846709827108020e+02  |
6.1529999999999996e-03  |2.7363109408533169e-05  |1.1524458873737553e+01  |9.8847551376314709e+02  |
6.1539999999999997e-03  |2.7343142656282694e-05  |1.1516049542920848e+01  |9.8848392311393059e+02  |
6.1549999999999999e-03  |2.7323190474954544e-05  |1.1507646348891170e+01  |9.8849232632791234e+02  |
6.1560000000000000e-03  |2.7303252853915451e-05  |1.1499249287170139e+01  |9.8850072340957092e+02  |
6.1570000000000001e-03  |2.7283329782539919e-05  |1.1490858353282649e+01  |9.8850911436338163e+02  |
6.1579999999999994e-03  |2.7263421250210193e-05  |1.1482473542756853e+01  |9.8851749919381609e+02  |
6.1589999999999995e-03  |2.7243527246316268e-05  |1.1474094851124178e+01  |9.8852587790534267e+02  |
6.1599999999999997e-03  |2.7223647760255885e-05  |1.1465722273919301e+01  |9.8853425050242708e+02  |
6.1609999999999998e-03  |2.7203782781434517e-05  |1.1457355806680154e+01  |9.8854261698953121e+02  |
6.1619999999999999e-03  |2.7183932299265380e-05  |1.1448995444947942e+01  |9.8855097737111385e+02  |
6.1630000000000001e-03  |2.7164096303169404e-05  |1.1440641184267117e+01  |9.8855933165163083e+02  |
6.1639999999999993e-03  |2.7144274782575240e-05  |1.1432293020185371e+01  |9.8856767983553391e+02  |
6.1649999999999995e-03  |2.7124467726919258e-05  |1.1423950948253664e+01  |9.8857602192727268e+02  |
6.1659999999999996e-03  |2.7104675125645537e-05  |1.1415614964026187e+01  |9.8858435793129263e+02  |
6.1669999999999997e-03  |2.7084896968205853e-05  |1.1407285063060383e+01  |9.8859268785203653e+02  |
6.1679999999999999e-03  |2.7065133244059686e-05  |1.1398961240916936e+01  |9.8860101169394341e+02  |
6.1690000000000000e-03  |2.7045383942674206e-05  |1.1390643493159764e+01  |9.8860932946144999e+02  |
6.1700000000000001e-03  |2.7025649053524274e-05  |1.1382331815356038e+01  |9.8861764115898859e+02  |
6.1709999999999994e-03  |2.7005928566092432e-05  |1.1374026203076149e+01  |9.8862594679098879e+02  |
6.1719999999999995e-03  |2.6986222469868881e-05  |1.1365726651893722e+01  |9.8863424636187722e+02  |
6.1729999999999997e-03  |2.6966530754351506e-05  |1.1357433157385618e+01  |9.8864253987607708e+02  |
6.1739999999999998e-03  |2.6946853409045853e-05  |1.1349145715131916e+01  |9.8865082733800796e+02  |
6.1749999999999999e-03  |2.6927190423465138e-05  |1.1340864320715935e+01  |9.8865910875208692e+02  |
6.1760000000000001e-03  |2.6907541787130206e-05  |1.1332588969724210e+01  |9.8866738412272741e+02  |
6.1769999999999993e-03  |2.6887907489569566e-05  |1.1324319657746488e+01  |9.8867565345433957e+02  |
6.1779999999999995e-03  |2.6868287520319369e-05  |1.1316056380375752e+01  |9.8868391675133034e+02  |
6.1789999999999996e-03  |2.6848681868923396e-05  |1.1307799133208182e+01  |9.8869217401810363e+02  |
6.1799999999999997e-03  |2.6829090524933053e-05  |1.1299547911843188e+01  |9.8870042525906024e+02  |
6.1809999999999999e-03  |2.6809513477907387e-05  |1.1291302711883384e+01  |9.8870867047859724e+02  |
6.1820000000000000e-03  |2.6789950717413056e-05  |1.1283063528934596e+01  |9.8871690968110875e+02  |
6.1830000000000001e-03  |2.6770402233024333e-05  |1.1274830358605849e+01  |9.8872514287098613e+02  |
6.1839999999999994e-03  |2.6750868014323087e-05  |1.1266603196509383e+01  |9.8873337005261681e+02  |
6.1849999999999995e-03  |2.6731348050898814e-05  |1.1258382038260629e+01  |9.8874159123038555e+02  |
6.1859999999999997e-03  |2.6711842332348578e-05  |1.1250166879478233e+01  |9.8874980640867363e+02  |
6.1869999999999998e-03  |2.6692350848277061e-05  |1.1241957715784022e+01  |9.8875801559185948e+02  |
6.1879999999999999e-03  |2.6672873588296518e-05  |1.1233754542803018e+01  |9.8876621878431774e+02  |
6.1890000000000001e-03  |2.6653410542026787e-05  |1.1225557356163455e+01  |9.8877441599042049e+02  |
6.1899999999999993e-03  |2.6633961699095275e-05  |1.1217366151496742e+01  |9.8878260721453603e+02  |
6.1909999999999995e-03  |2.6614527049136972e-05  |1.1209180924437476e+01  |9.8879079246103004e+02  |
6.1919999999999996e-03  |2.6595106581794424e-05  |1.1201001670623446e+01  |9.8879897173426446e+02  |
6.1929999999999997e-03  |2.6575700286717739e-05  |1.1192828385695618e+01  |9.8880714503859861e+02  |
6.1939999999999999e-03  |2.6556308153564567e-05  |1.1184661065298142e+01  |9.8881531237838828e+02  |
6.1950000000000000e-03  |2.6536930172000115e-05  |1.1176499705078349e+01  |9.8882347375798599e+02  |
6.1960000000000001e-03  |2.6517566331697128e-05  |1.1168344300686744e+01  |9.8883162918174139e+02  |
6.1969999999999994e-03  |2.6498216622335896e-05  |1.1160194847777003e+01  |9.8883977865400095e+02  |
6.1979999999999995e-03  |2.6478881033604229e-05  |1.1152051342005983e+01  |9.8884792217910751e+02  |
6.1989999999999996e-03  |2.6459559555197464e-05  |1.1143913779033696e+01  |9.8885605976140141e+02  |
6.1999999999999998e-03  |2.6440252176818467e-05  |1.1135782154523332e+01  |9.8886419140521912e+02  |
6.2009999999999999e-03  |2.6420958888177608e-05  |1.1127656464141250e+01  |9.8887231711489437e+02  |
6.2020000000000000e-03  |2.6401679678992779e-05  |1.1119536703556957e+01  |9.8888043689475785e+02  |
6.2029999999999993e-03  |2.6382414538989357e-05  |1.1111422868443134e+01  |9.8888855074913693e+02  |
6.2039999999999994e-03  |2.6363163457900228e-05  |1.1103314954475611e+01  |9.8889665868235556e+02  |
6.2049999999999996e-03  |2.6343926425465776e-05  |1.1095212957333377e+01  |9.8890476069873466e+02  |
6.2059999999999997e-03  |2.6324703431433850e-05  |1.1087116872698571e+01  |9.8891285680259261e+02  |
6.2069999999999998e-03  |2.6305494465559816e-05  |1.1079026696256495e+01  |9.8892094699824361e+02  |
6.2080000000000000e-03  |2.6286299517606479e-05  |1.1070942423695586e+01  |9.8892903128999933e+02  |
6.2090000000000001e-03  |2.6267118577344139e-05  |1.1062864050707425e+01  |9.8893710968216851e+02  |
6.2099999999999994e-03  |2.6247951634550554e-05  |1.1054791572986755e+01  |9.8894518217905625e+02  |
6.2109999999999995e-03  |2.6228798679010935e-05  |1.1046724986231444e+01  |9.8895324878496444e+02  |
6.2119999999999996e-03  |2.6209659700517961e-05  |1.1038664286142502e+01  |9.8896130950419229e+02  |
6.2129999999999998e-03  |2.6190534688871749e-05  |1.1030609468424085e+01  |9.8896936434103577e+02  |
6.2139999999999999e-03  |2.6171423633879862e-05  |1.1022560528783481e+01  |9.8897741329978749e+02  |
6.2150000000000000e-03  |2.6152326525357313e-05  |1.1014517462931106e+01  |9.8898545638473706e+02  |
6.2159999999999993e-03  |2.6133243353126525e-05  |1.1006480266580509e+01  |9.8899349360017095e+02  |
6.2169999999999994e-03  |2.6114174107017362e-05  |1.0998448935448360e+01  |9.8900152495037207e+02  |
6.2179999999999996e-03  |2.6095118776867123e-05  |1.0990423465254468e+01  |9.8900955043962119e+02  |
6.2189999999999997e-03  |2.6076077352520486e-05  |1.0982403851721758e+01  |9.8901757007219555e+02  |
6.2199999999999998e-03  |2.6057049823829573e-05  |1.0974390090576282e+01  |9.8902558385236853e+02  |
6.2210000000000000e-03  |2.6038036180653905e-05  |1.0966382177547201e+01  |9.8903359178441144e+02  |
6.2220000000000001e-03  |2.6019036412860387e-05  |1.0958380108366798e+01  |9.8904159387259153e+02  |
6.2229999999999994e-03  |2.6000050510323339e-05  |1.0950383878770470e+01  |9.8904959012117365e+02  |
6.2239999999999995e-03  |2.5981078462924455e-05  |1.0942393484496728e+01  |9.8905758053441957e+02  |
